timestamp_ms,datetime,date,time,hour,day_of_week,open,high,low,close,volume,range,body,upper_wick,lower_wick,is_green,price_change,price_change_pct
1750935600000,2025-06-26 11:00:00,2025-06-26,11:00:00,11,Thursday,107869.6,108245.74,107760.65,107823.99,6221.0,485.09000000001106,45.61000000000058,376.1399999999994,63.34000000001106,0,-45.61000000000058,-0.04228253372590663
1750939200000,2025-06-26 12:00:00,2025-06-26,12:00:00,12,Thursday,107823.47,107859.95,107341.36,107391.3,6977.0,518.5899999999965,432.16999999999825,36.479999999995925,49.94000000000233,0,-432.16999999999825,-0.4008125503658881
1750942800000,2025-06-26 13:00:00,2025-06-26,13:00:00,13,Thursday,107388.33,107541.08,107298.45,107453.6,6818.0,242.63000000000466,65.27000000000407,87.47999999999593,89.88000000000466,1,65.27000000000407,0.06077941616189029
1750946400000,2025-06-26 14:00:00,2025-06-26,14:00:00,14,Thursday,107450.86,107466.36,107176.46,107387.52,5194.0,289.8999999999942,63.33999999999651,15.5,211.05999999999767,0,-63.33999999999651,-0.05894787626641286
1750950000000,2025-06-26 15:00:00,2025-06-26,15:00:00,15,Thursday,107388.77,107509.63,107084.4,107163.58,7493.0,425.2300000000105,225.19000000000233,120.86000000000058,79.18000000000757,0,-225.19000000000233,-0.20969604177420256
1750953600000,2025-06-26 16:00:00,2025-06-26,16:00:00,16,Thursday,107160.83,107407.68,106853.91,106999.49,8969.0,553.7699999999895,161.3399999999965,246.84999999999127,145.58000000000175,0,-161.3399999999965,-0.1505587442725075
1750957200000,2025-06-26 17:00:00,2025-06-26,17:00:00,17,Thursday,106997.76,107795.58,106929.38,107487.19,9639.0,866.1999999999971,489.43000000000757,308.3899999999994,68.3799999999901,1,489.43000000000757,0.4574207908651617
1750960800000,2025-06-26 18:00:00,2025-06-26,18:00:00,18,Thursday,107486.54,107574.57,106604.5,107361.78,8908.0,970.070000000007,124.75999999999476,88.03000000001339,757.2799999999988,0,-124.75999999999476,-0.11607034704065715
1750964400000,2025-06-26 19:00:00,2025-06-26,19:00:00,19,Thursday,107364.75,107468.73,107054.47,107255.63,8404.0,414.25999999999476,109.11999999999534,103.97999999999593,201.1600000000035,0,-109.11999999999534,-0.1016348475640239
1750968000000,2025-06-26 20:00:00,2025-06-26,20:00:00,20,Thursday,107253.58,107488.63,107165.9,107238.43,7958.0,322.7300000000105,15.150000000008731,235.0500000000029,72.52999999999884,0,-15.150000000008731,-0.014125402620601319
1750971600000,2025-06-26 21:00:00,2025-06-26,21:00:00,21,Thursday,107242.75,107632.51,107179.38,107417.01,7746.0,453.1299999999901,174.25999999999476,215.5,63.36999999999534,1,174.25999999999476,0.16249117073181615
1750975200000,2025-06-26 22:00:00,2025-06-26,22:00:00,22,Thursday,107417.51,107707.89,107362.93,107585.57,6387.0,344.9600000000064,168.06000000001222,122.31999999999243,54.580000000001746,1,168.06000000001222,0.1564549392366405
1750978800000,2025-06-26 23:00:00,2025-06-26,23:00:00,23,Thursday,107499.91,108038.73,107499.91,107805.18,6335.0,538.8199999999924,305.2699999999895,233.5500000000029,0.0,1,305.2699999999895,0.283972330767523
1750982400000,2025-06-27 00:00:00,2025-06-27,00:00:00,0,Friday,107741.29,107806.04,106840.29,107053.9,4601.0,965.75,687.3899999999994,64.75,213.61000000000058,0,-687.3899999999994,-0.6380005288594554
1750986000000,2025-06-27 01:00:00,2025-06-27,01:00:00,1,Friday,107024.53,107304.25,106981.31,107039.8,5382.0,322.9400000000023,15.270000000004075,264.4499999999971,43.220000000001164,1,15.270000000004075,0.014267757120731177
1750989600000,2025-06-27 02:00:00,2025-06-27,02:00:00,2,Friday,107041.19,107125.29,106915.05,107021.56,5383.0,210.2399999999907,19.630000000004657,84.09999999999127,106.50999999999476,0,-19.630000000004657,-0.018338734836565864
1750993200000,2025-06-27 03:00:00,2025-06-27,03:00:00,3,Friday,107016.99,107242.47,106706.83,106727.07,6016.0,535.6399999999994,289.91999999999825,225.47999999999593,20.24000000000524,0,-289.91999999999825,-0.27091025453061074
1750996800000,2025-06-27 04:00:00,2025-06-27,04:00:00,4,Friday,106726.75,107286.73,106473.47,107181.92,6996.0,813.2599999999948,455.16999999999825,104.80999999999767,253.27999999999884,1,455.16999999999825,0.426481645885402
1751000400000,2025-06-27 05:00:00,2025-06-27,05:00:00,5,Friday,107178.6,107363.69,107100.07,107317.58,5185.0,263.61999999999534,138.97999999999593,46.11000000000058,78.52999999999884,1,138.97999999999593,0.129671408284859
1751004000000,2025-06-27 06:00:00,2025-06-27,06:00:00,6,Friday,107317.91,107587.04,107220.29,107555.86,4705.0,366.75,237.9499999999971,31.179999999993015,97.6200000000099,1,237.9499999999971,0.22172440741717492
1751007600000,2025-06-27 07:00:00,2025-06-27,07:00:00,7,Friday,107556.66,107655.43,107422.11,107574.22,4565.0,233.31999999999243,17.55999999999767,81.20999999999185,134.5500000000029,1,17.55999999999767,0.016326278633045754
1751011200000,2025-06-27 08:00:00,2025-06-27,08:00:00,8,Friday,107574.69,107646.25,107322.6,107323.56,4449.0,323.6499999999942,251.13000000000466,71.55999999999767,0.9599999999918509,0,-251.13000000000466,-0.2334471054483212
1751014800000,2025-06-27 09:00:00,2025-06-27,09:00:00,9,Friday,107323.26,107465.1,107250.83,107326.11,4951.0,214.27000000000407,2.8500000000058208,138.99000000000524,72.42999999999302,1,2.8500000000058208,0.002655528726956133
1751018400000,2025-06-27 10:00:00,2025-06-27,10:00:00,10,Friday,107326.11,107804.36,106909.02,106922.36,8626.0,895.3399999999965,403.75,478.25,13.339999999996508,0,-403.75,-0.37618991315347217
1751022000000,2025-06-27 11:00:00,2025-06-27,11:00:00,11,Friday,106916.04,107148.06,106717.38,107036.56,8016.0,430.679999999993,120.52000000000407,111.5,198.65999999998894,1,120.52000000000407,0.11272396545925575
1751025600000,2025-06-27 12:00:00,2025-06-27,12:00:00,12,Friday,107036.6,107195.73,106843.33,107140.82,6962.0,352.3999999999942,104.22000000000116,54.90999999998894,193.27000000000407,1,104.22000000000116,0.09736856365019177
1751029200000,2025-06-27 13:00:00,2025-06-27,13:00:00,13,Friday,107140.81,107225.24,106999.01,107043.47,5124.0,226.23000000001048,97.33999999999651,84.43000000000757,44.4600000000064,0,-97.33999999999651,-0.09085240255323486
1751032800000,2025-06-27 14:00:00,2025-06-27,14:00:00,14,Friday,107043.47,107203.82,106937.97,107024.05,4750.0,265.8500000000058,19.419999999998254,160.35000000000582,86.08000000000175,0,-19.419999999998254,-0.018142162244925594
1751036400000,2025-06-27 15:00:00,2025-06-27,15:00:00,15,Friday,107019.01,107241.53,106623.45,106703.17,7273.0,618.0800000000017,315.8399999999965,222.52000000000407,79.72000000000116,0,-315.8399999999965,-0.29512513711348715
1751040000000,2025-06-27 16:00:00,2025-06-27,16:00:00,16,Friday,106701.67,107035.42,106397.19,106856.3,8986.0,638.2299999999959,154.63000000000466,179.11999999999534,304.4799999999959,1,154.63000000000466,0.14491806922984865
1751043600000,2025-06-27 17:00:00,2025-06-27,17:00:00,17,Friday,106858.48,107141.97,106424.48,106621.97,9835.0,717.4900000000052,236.50999999999476,283.49000000000524,197.49000000000524,0,-236.50999999999476,-0.22133011811509462
1751047200000,2025-06-27 18:00:00,2025-06-27,18:00:00,18,Friday,106617.47,107486.79,106522.45,107376.93,8269.0,964.3399999999965,759.4599999999919,109.86000000000058,95.02000000000407,1,759.4599999999919,0.7123222863945203
1751050800000,2025-06-27 19:00:00,2025-06-27,19:00:00,19,Friday,107377.92,107753.75,107161.55,107540.14,8391.0,592.1999999999971,162.22000000000116,213.61000000000058,216.36999999999534,1,162.22000000000116,0.15107388930610796
1751054400000,2025-06-27 20:00:00,2025-06-27,20:00:00,20,Friday,107539.75,107568.22,106497.43,106907.43,8351.0,1070.7900000000081,632.320000000007,28.470000000001164,410.0,0,-632.320000000007,-0.5879872326279417
1751058000000,2025-06-27 21:00:00,2025-06-27,21:00:00,21,Friday,106906.4,107045.39,106485.77,106761.08,9262.0,559.6199999999953,145.31999999999243,138.99000000000524,275.3099999999977,0,-145.31999999999243,-0.13593199284607135
1751061600000,2025-06-27 22:00:00,2025-06-27,22:00:00,22,Friday,106740.03,107055.69,106620.02,106838.29,7067.0,435.66999999999825,98.25999999999476,217.40000000000873,120.00999999999476,1,98.25999999999476,0.09205543599715568
1751065200000,2025-06-27 23:00:00,2025-06-27,23:00:00,23,Friday,106834.57,107188.55,106820.56,107154.93,6352.0,367.99000000000524,320.35999999998603,33.620000000009895,14.010000000009313,1,320.35999999998603,0.2998654836163856
1751068800000,2025-06-28 00:00:00,2025-06-28,00:00:00,0,Saturday,107189.36,107325.01,107050.55,107106.65,2900.0,274.45999999999185,82.7100000000064,135.64999999999418,56.09999999999127,0,-82.7100000000064,-0.0771625094132537
1751072400000,2025-06-28 01:00:00,2025-06-28,01:00:00,1,Saturday,107104.5,107269.27,107103.98,107169.87,2496.0,165.29000000000815,65.36999999999534,99.40000000000873,0.5200000000040745,1,65.36999999999534,0.061033850118338014
1751076000000,2025-06-28 02:00:00,2025-06-28,02:00:00,2,Saturday,107169.49,107249.88,107016.53,107128.39,2871.0,233.35000000000582,41.10000000000582,80.38999999999942,111.86000000000058,0,-41.10000000000582,-0.038350467096564346
1751079600000,2025-06-28 03:00:00,2025-06-28,03:00:00,3,Saturday,107134.0,107249.59,106906.33,107116.76,3750.0,343.25999999999476,17.24000000000524,115.58999999999651,210.42999999999302,0,-17.24000000000524,-0.016091996938418465
1751083200000,2025-06-28 04:00:00,2025-06-28,04:00:00,4,Saturday,107123.12,107194.55,106869.1,107142.75,3557.0,325.4499999999971,19.630000000004657,51.80000000000291,254.01999999998952,1,19.630000000004657,0.01832470898906292
1751086800000,2025-06-28 05:00:00,2025-06-28,05:00:00,5,Saturday,107142.94,107277.99,107061.22,107175.72,3214.0,216.77000000000407,32.779999999998836,102.27000000000407,81.72000000000116,1,32.779999999998836,0.030594643006808322
1751090400000,2025-06-28 06:00:00,2025-06-28,06:00:00,6,Saturday,107175.1,107395.53,107131.98,107354.01,2798.0,263.5500000000029,178.90999999998894,41.520000000004075,43.120000000009895,1,178.90999999998894,0.16693243113371384
1751094000000,2025-06-28 07:00:00,2025-06-28,07:00:00,7,Saturday,107352.32,107368.35,107231.25,107258.47,3053.0,137.10000000000582,93.85000000000582,16.029999999998836,27.220000000001164,0,-93.85000000000582,-0.08742242366071437
1751097600000,2025-06-28 08:00:00,2025-06-28,08:00:00,8,Saturday,107258.5,107390.11,107237.84,107349.46,3392.0,152.27000000000407,90.9600000000064,40.64999999999418,20.660000000003492,1,90.9600000000064,0.0848044677111897
1751101200000,2025-06-28 09:00:00,2025-06-28,09:00:00,9,Saturday,107348.3,107510.61,107348.3,107489.83,2489.0,162.30999999999767,141.52999999999884,20.779999999998836,0.0,1,141.52999999999884,0.13184186428662478
1751104800000,2025-06-28 10:00:00,2025-06-28,10:00:00,10,Saturday,107492.24,107558.08,107452.14,107517.74,3708.0,105.94000000000233,25.5,40.33999999999651,40.10000000000582,1,25.5,0.023722642676345752
1751108400000,2025-06-28 11:00:00,2025-06-28,11:00:00,11,Saturday,107517.24,107552.24,107396.64,107442.1,3605.0,155.60000000000582,75.13999999999942,35.0,45.4600000000064,0,-75.13999999999942,-0.06988646657968473
1751112000000,2025-06-28 12:00:00,2025-06-28,12:00:00,12,Saturday,107441.8,107450.63,107324.72,107362.94,2364.0,125.91000000000349,78.86000000000058,8.830000000001746,38.220000000001164,0,-78.86000000000058,-0.07339787680400046
1751115600000,2025-06-28 13:00:00,2025-06-28,13:00:00,13,Saturday,107362.97,107446.46,107274.31,107312.77,3573.0,172.15000000000873,50.19999999999709,83.49000000000524,38.4600000000064,0,-50.19999999999709,-0.04675727580933826
1751119200000,2025-06-28 14:00:00,2025-06-28,14:00:00,14,Saturday,107312.52,107429.79,107307.18,107417.17,2267.0,122.61000000000058,104.64999999999418,12.619999999995343,5.3400000000110595,1,104.64999999999418,0.09751891018866594
1751122800000,2025-06-28 15:00:00,2025-06-28,15:00:00,15,Saturday,107417.17,107430.22,107314.04,107375.28,3005.0,116.18000000000757,41.88999999999942,13.05000000000291,61.24000000000524,0,-41.88999999999942,-0.0389974898798762
1751126400000,2025-06-28 16:00:00,2025-06-28,16:00:00,16,Saturday,107369.26,107399.66,107124.59,107173.75,5151.0,275.070000000007,195.50999999999476,30.40000000000873,49.16000000000349,0,-195.50999999999476,-0.18209122424797822
1751130000000,2025-06-28 17:00:00,2025-06-28,17:00:00,17,Saturday,107172.41,107314.49,107157.04,107249.71,4480.0,157.45000000001164,77.30000000000291,64.77999999999884,15.370000000009895,1,77.30000000000291,0.07212677217952168
